"hgnc_id","family_id"
"12156","372"
"12157","372"
"12158","372"
"12159","372"
"12162","372"
"12163","372"
"12164","372"
"12165","372"
"12166","372"
"12167","372"
"12168","372"
"12169","372"
"12170","372"
"12171","372"
"12172","372"
"12173","372"
"12174","372"
"12175","372"
"12176","372"
"12177","372"
"12178","372"
"12179","372"
"12180","372"
"12181","372"
"12182","372"
"12183","372"
"12184","372"
"12185","372"
"12186","372"
"12187","372"
"12188","372"
"12189","372"
"12190","372"
"12191","372"
"12192","372"
"12193","372"
"12194","372"
"12195","372"
"12196","372"
"12198","372"
"12200","372"
"12201","372"
"12203","372"
"12205","372"
"12207","372"
"12208","372"
"12209","372"
"12210","372"
"12212","372"
"12213","372"
"12214","372"
"12215","372"
"12216","372"
"12217","372"
"12218","372"
"12219","372"
"12220","372"
"12221","372"
"12222","372"
"12223","372"
"12224","372"
"12225","372"
"12226","372"
"12227","372"
"12228","372"
"12229","372"
"12230","372"
"12231","372"
"12232","372"
"12233","372"
"12234","372"
"12235","372"
"12236","372"
"12237","372"
"12238","372"
"12239","372"
"12240","372"
"12241","372"
"12242","372"
"12243","372"
"12244","372"
"12245","372"
"12246","372"
"12247","372"
"12248","372"
"50321","372"
"2584","366"
"20074","366"
"12607","366"
"12608","366"
"12609","366"
"20485","366"
"12611","366"
"12612","366"
"12613","366"
"12614","366"
"34434","366"
"12616","366"
"12617","366"
"12618","366"
"12619","366"
"12620","366"
"16085","746"
"16086","746"
"16087","746"
"16088","746"
"16073","746"
"12621","366"
"12623","366"
"10563","735"
"10564","735"
"10565","735"
"30385","735"
"30386","735"
"9662","747"
"15928","747"
"16247","747"
"49209","747"
"16248","747"
"15757","747"
"46258","850"
"5253","586"
"5254","586"
"5258","586"
"12028","586"
"16264","586"
"20628","596"
"16853","596"
"19426","596"
"6402","596"
"9852","596"
"9853","596"
"19425","596"
"6394","596"
"6395","596"
"6396","596"
"6397","596"
"6398","596"
"6399","596"
"21839","596"
"6400","596"
"6401","596"
"19998","596"
"17103","596"
"46259","850"
"46260","850"
"46261","850"
"46262","850"
"46263","850"
"46264","850"
"46040","850"
"2014","629"
"6561","629"
"15788","629"
"15449","629"
"30054","629"
"40039","629"
"6562","629"
"6563","629"
"6565","629"
"6568","629"
"34447","629"
"6569","629"
"6570","629"
"24842","629"
"33874","629"
"823","644"
"830","644"
"833","644"
"837","644"
"838","644"
"840","644"
"841","644"
"842","644"
"843","644"
"845","644"
"846","644"
"847","644"
"848","644"
"14247","644"
"13213","644"
"850","644"
"871","644"
"7414","644"
"7415","644"
"12624","366"
"13485","366"
"13486","366"
"12625","366"
"18563","366"
"12626","366"
"20065","366"
"20060","366"
"25743","659"
"16443","659"
"26829","659"
"16191","659"
"8503","670"
"8504","670"
"16395","670"
"16397","670"
"16398","670"
"15761","670"
"16370","670"
"16392","670"
"16388","670"
"16387","670"
"16396","670"
"16386","670"
"8957","680"
"8959","680"
"8960","680"
"8962","680"
"25985","680"
"8964","680"
"8965","680"
"8966","680"
"18858","680"
"8967","680"
"23215","680"
"3046","680"
"14135","680"
"14937","680"
"14938","680"
"15791","680"
"26031","680"
"23213","680"
"26046","680"
"28213","680"
"30596","680"
"30449","687"
"3782","687"
"9795","687"
"46266","850"
"46267","850"
"46268","850"
"46269","850"
"46270","850"
"46271","850"
"46272","850"
"46273","850"
"46274","850"
"46275","850"
"46041","850"
"46276","850"
"46277","850"
"46278","850"
"46279","850"
"46280","850"
"46281","850"
"46282","850"
"46283","850"
"46284","850"
"46285","850"
"46042","850"
"46286","850"
"46287","850"
"46288","850"
"46289","850"
"46290","850"
"46291","850"
"14872","573"
"1044","573"
"1909","573"
"2705","573"
"3053","573"
"3774","573"
"6309","573"
"6724","573"
"8126","573"
"8134","573"
"23174","573"
"9357","573"
"19143","366"
"20059","366"
"20066","366"
"20061","366"
"20062","366"
"20063","366"
"20067","366"
"20071","366"
"12627","366"
"20069","366"
"20070","366"
"20068","366"
"20072","366"
"20064","366"
"3345","617"
"4137","617"
"6108","617"
"16951","617"
"23177","617"
"6352","617"
"18829","617"
"19008","617"
"19360","617"
"22931","617"
"29266","617"
"29347","617"
"24023","617"
"29120","617"
"6353","617"
"25056","617"
"29041","617"
"25888","617"
"27506","617"
"25947","617"
"25732","617"
"25623","617"
"19741","617"
"29404","617"
"6354","617"
"24770","617"
"21353","617"
"21221","617"
"31952","617"
"26634","617"
"26597","617"
"17844","617"
"34435","617"
"6355","617"
"30372","617"
"16905","617"
"29252","617"
"6356","617"
"18653","617"
"15646","617"
"18644","617"
"18732","617"
"20080","366"
"20075","366"
"20076","366"
"18533","366"
"20078","366"
"12628","366"
"20079","366"
"23086","366"
"29255","366"
"23513","366"
"12629","366"
"12630","366"
"12631","366"
"12632","366"
"12633","366"
"20294","366"
"2654","1046"
"2500","1046"
"7885","1046"
"12769","1046"
"12770","1046"
"12771","1046"
"20640","1162"
"20641","1162"
"20642","1162"
"43898","1162"
"12811","955"
"28778","955"
"29394","955"
"20782","955"
"27806","955"
"23062","955"
"25508","955"
"18704","660"
"28125","660"
"30782","660"
"26164","660"
"15908","660"
"25783","660"
"19844","660"
"24340","660"
"28212","660"
"25845","660"
"29533","660"
"25875","660"
"20937","955"
"29845","955"
"18571","955"
"23922","955"
"2481","966"
"2482","966"
"43905","1162"
"20616","1162"
"14913","1162"
"14915","1162"
"14917","1162"
"3035","1188"
"3036","1188"
"8772","681"
"8773","681"
"8774","681"
"8775","681"
"8776","681"
"8777","681"
"8778","681"
"8779","681"
"8780","681"
"8781","681"
"8782","681"
"8783","681"
"8784","681"
"8785","681"
"8786","681"
"8787","681"
"8788","681"
"8789","681"
"8790","681"
"8791","681"
"3037","1188"
"3048","1188"
"3049","1188"
"3050","1188"
"21307","1188"
"319","574"
"23059","574"
"2465","574"
"2464","574"
"4931","588"
"4932","588"
"4933","588"
"4934","588"
"4935","588"
"4936","588"
"4937","588"
"4938","588"
"4939","588"
"19393","588"
"4940","588"
"4941","588"
"4942","588"
"4943","588"
"4944","588"
"4945","588"
"4946","588"
"4947","588"
"4948","588"
"4950","588"
"4951","588"
"4952","588"
"4953","588"
"4954","588"
"4955","588"
"4956","588"
"4957","588"
"4962","588"
"4963","588"
"4964","588"
"4965","588"
"4967","588"
"4969","588"
"4970","588"
"19406","588"
"21196","588"
"19395","588"
"23478","588"
"23477","588"
"23482","588"
"23425","588"
"19385","588"
"33913","588"
"19394","588"
"20178","532"
"29401","532"
"7672","532"
"7673","532"
"17441","532"
"27455","532"
"25594","532"
"9965","532"
"11097","532"
"11101","532"
"11104","532"
"11105","532"
"11137","532"
"11531","532"
"30781","532"
"11728","532"
"11729","532"
"18273","532"
"12397","532"
"25677","532"
"25294","532"
"13093","532"
"24523","532"
"33741","532"
"26266","532"
"23370","532"
"29383","532"
"1850","1189"
"3231","1189"
"16772","619"
"16771","619"
"18904","619"
"16777","619"
"22966","619"
"22972","619"
"20528","619"
"20533","619"
"34213","619"
"22967","619"
"22968","619"
"20521","619"
"22969","619"
"20523","619"
"22970","619"
"20525","619"
"22971","619"
"18922","619"
"20529","619"
"20530","619"
"20531","619"
"20532","619"
"34212","619"
"18924","619"
"18923","619"
"18925","619"
"18926","619"
"18929","619"
"18930","619"
"18927","619"
"18916","619"
"18917","619"
"18936","619"
"18951","619"
"18952","619"
"18937","619"
"18938","619"
"18939","619"
"18940","619"
"18941","619"
"18942","619"
"33898","619"
"18950","619"
"16775","619"
"18905","619"
"18906","619"
"18891","619"
"18920","619"
"18943","619"
"18944","619"
"34001","619"
"34002","619"
"18945","619"
"18946","619"
"34216","619"
"18954","619"
"18947","619"
"37091","619"
"18928","619"
"33902","619"
"34003","619"
"33760","619"
"33864","619"
"34211","619"
"16778","619"
"16779","619"
"18890","619"
"18919","619"
"18907","619"
"18911","619"
"3230","1189"
"2217","575"
"2218","575"
"2219","575"
"2188","575"
"2192","575"
"319","590"
"268","590"
"400","590"
"19084","590"
"20824","590"
"905","590"
"23059","590"
"1135","590"
"1136","590"
"1137","590"
"1138","590"
"1139","590"
"1140","590"
"42540","590"
"1142","590"
"1143","590"
"26131","590"
"24176","590"
"30085","590"
"5951","590"
"29849","590"
"17601","590"
"30825","590"
"5949","590"
"1639","590"
"16961","590"
"17635","590"
"19137","590"
"1653","590"
"19319","590"
"19320","590"
"28874","590"
"30811","590"
"16848","590"
"29883","590"
"30455","590"
"1659","590"
"1678","590"
"1683","590"
"1695","590"
"1698","590"
"1699","590"
"1700","590"
"1703","590"
"1705","590"
"1706","590"
"1707","590"
"1814","590"
"31948","590"
"31949","590"
"31951","590"
"28834","590"
"1815","590"
"1816","590"
"1817","590"
"1818","590"
"1819","590"
"1820","590"
"24313","590"
"2505","590"
"2559","590"
"15743","590"
"17474","590"
"14685","590"
"35153","590"
"24692","590"
"4445","590"
"2380","590"
"17410","590"
"16776","619"
"18921","619"
"18900","619"
"18908","619"
"16928","619"
"18899","619"
"18909","619"
"18898","619"
"17230","619"
"18910","619"
"23596","619"
"23605","619"
"23606","619"
"23607","619"
"23608","619"
"23597","619"
"23598","619"
"23599","619"
"23601","619"
"23600","619"
"23602","619"
"23603","619"
"23604","619"
"18931","619"
"18932","619"
"18933","619"
"18934","619"
"18935","619"
"18948","619"
"18949","619"
"18912","619"
"34210","619"
"18918","619"
"16926","619"
"16927","619"
"18902","619"
"18914","619"
"21446","590"
"31357","590"
"17866","590"
"18437","590"
"26361","590"
"27364","590"
"4905","590"
"17087","590"
"34550","590"
"28246","590"
"5950","590"
"5953","590"
"17813","590"
"32326","590"
"14686","590"
"15532","590"
"6307","590"
"13933","590"
"6934","590"
"7197","590"
"7225","590"
"7226","590"
"3496","590"
"27279","590"
"7542","590"
"2465","590"
"6732","590"
"19077","590"
"7908","590"
"8760","590"
"8968","590"
"20396","590"
"18297","590"
"9514","590"
"9516","590"
"9519","590"
"9520","590"
"9521","590"
"9522","590"
"9523","590"
"9525","590"
"9526","590"
"9601","590"
"9705","590"
"9706","590"
"9707","590"
"17664","590"
"19688","590"
"10586","590"
"10589","590"
"20665","590"
"10592","590"
"10726","590"
"11127","590"
"15620","590"
"15622","590"
"15482","590"
"32926","590"
"27596","590"
"24851","590"
"10874","590"
"10875","590"
"10876","590"
"10877","590"
"18915","619"
"17231","619"
"16773","619"
"46292","850"
"46293","850"
"46294","850"
"46295","850"
"46296","850"
"46297","850"
"46298","850"
"46299","850"
"46300","850"
"46301","850"
"46302","850"
"46303","850"
"46304","850"
"46305","850"
"46044","850"
"46306","850"
"46307","850"
"2595","1000"
"2596","1000"
"2597","1000"
"10723","736"
"10724","736"
"10725","736"
"10726","736"
"10727","736"
"10728","736"
"30400","736"
"10729","736"
"10730","736"
"10731","736"
"10732","736"
"10734","736"
"10735","736"
"10736","736"
"10737","736"
"10738","736"
"10739","736"
"10740","736"
"16770","736"
"10741","736"
"10896","748"
"10897","748"
"21326","748"
"32695","748"
"18156","759"
"24436","759"
"2205","759"
"2897","759"
"8752","759"
"11359","759"
"10666","759"
"19164","759"
"17579","759"
"18058","759"
"18065","759"
"18066","759"
"18063","759"
"19161","759"
"19162","759"
"16791","776"
"28422","776"
"15506","776"
"27561","776"
"39968","1000"
"4200","1048"
"20984","1048"
"17950","1048"
"25939","1048"
"23516","1048"
"28420","1048"
"17145","1048"
"37247","1048"
"8029","661"
"8030","661"
"13658","661"
"10878","590"
"9662","590"
"15928","590"
"16247","590"
"16248","590"
"15757","590"
"21392","590"
"21394","590"
"18430","590"
"26838","590"
"25132","590"
"17760","590"
"17761","590"
"20434","590"
"21092","590"
"30807","590"
"2464","590"
"12709","590"
"12710","590"
"28675","590"
"26078","590"
"17149","590"
"17032","590"
"32063","590"
"28499","590"
"33595","590"
"16096","590"
"26470","590"
"34443","590"
"28873","590"
"25208","661"
"23319","661"
"14288","661"
"5345","594"
"5346","594"
"5347","594"
"5348","594"
"13770","594"
"34550","594"
"5948","594"
"28246","594"
"40040","594"
"5950","594"
"5952","594"
"18132","594"
"32326","594"
"8792","681"
"8793","681"
"8794","681"
"8795","681"
"13943","688"
"30500","688"
"26591","688"
"37280","688"
"7952","1142"
"7953","1142"
"9692","1142"
"14171","1142"
"7954","1142"
"5967","594"
"5970","594"
"5987","594"
"5988","594"
"5989","594"
"5993","594"
"5994","594"
"5995","594"
"5996","594"
"5997","594"
"5998","594"
"5999","594"
"6019","594"
"29286","594"
"15532","594"
"6307","594"
"15734","594"
"18816","594"
"23204","594"
"6342","594"
"6476","594"
"6477","594"
"6478","594"
"6554","594"
"29572","594"
"6730","594"
"6765","594"
"6819","594"
"6934","594"
"19267","594"
"19835","594"
"7027","594"
"27570","594"
"10780","737"
"16713","737"
"10782","737"
"21220","737"
"10783","737"
"10785","737"
"10786","737"
"10787","737"
"10788","737"
"10789","737"
"16988","737"
"10791","737"
"11244","740"
"27200","740"
"33825","740"
"11245","740"
"16646","740"
"15464","740"
"29486","740"
"24643","740"
"33160","740"
"32951","740"
"20961","760"
"24600","760"
"29422","760"
"26795","760"
"26724","760"
"16925","760"
"16924","760"
"24097","760"
"1350","760"
"17613","760"
"19351","760"
"20879","760"
"18200","760"
"19700","760"
"19701","760"
"23034","760"
"29106","760"
"2851","760"
"2854","760"
"3385","760"
"19987","760"
"3386","760"
"3387","760"
"3388","760"
"3389","760"
"19296","760"
"3390","760"
"3391","760"
"3392","760"
"3393","760"
"3394","760"
"3395","760"
"3396","760"
"6080","760"
"29173","760"
"19916","760"
"15905","760"
"23035","760"
"26677","760"
"25135","760"
"3182","760"
"3183","760"
"15682","760"
"9245","760"
"9246","760"
"9247","760"
"9248","760"
"9249","760"
"9250","760"
"14946","760"
"17958","760"
"16129","760"
"28706","760"
"31750","760"
"24582","760"
"27312","760"
"18631","760"
"21574","760"
"23023","760"
"25492","760"
"21180","760"
"25394","760"
"26320","760"
"1348","760"
"1349","760"
"15925","760"
"10528","760"
"17074","760"
"19182","760"
"15975","760"
"19003","760"
"10580","760"
"10581","760"
"21397","760"
"17018","760"
"20255","760"
"20256","760"
"29799","760"
"15474","760"
"14295","760"
"14294","760"
"11386","760"
"19205","760"
"11941","760"
"15677","760"
"16356","760"
"26697","760"
"24134","760"
"12010","777"
"12011","777"
"12012","777"
"12013","777"
"2608","1001"
"2610","1001"
"2611","1001"
"2612","1001"
"39975","1001"
"39976","1001"
"2615","1001"
"2616","1001"
"42405","1001"
"2620","1001"
"2621","1001"
"39970","1001"
"39971","1001"
"39969","1001"
"42406","1001"
"42410","1001"
"39972","1001"
"42411","1001"
"39974","1001"
"2622","1001"
"2623","1001"
"2625","1001"
"2624","1001"
"2628","1001"
"20243","1001"
"20582","1001"
"18853","1001"
"18852","1001"
"15654","1001"
"20580","1001"
"2634","1001"
"15653","1001"
"2633","1001"
"18851","1001"
"2632","1001"
"2631","1001"
"9948","1049"
"9949","1049"
"9950","1049"
"1058","1049"
"12791","1049"
"7170","594"
"7171","594"
"6616","1163"
"16084","1163"
"30047","1163"
"39941","1163"
"1753","18"
"15902","18"
"7525","594"
"7539","594"
"7614","594"
"13839","911"
"13838","911"
"17849","911"
"129","929"
"130","929"
"132","929"
"143","929"
"144","929"
"145","929"
"2121","218"
"11111","761"
"11112","761"
"14011","761"
"2468","761"
"14013","761"
"20465","761"
"20466","761"
"20766","778"
"18809","778"
"20768","778"
"12408","778"
"24071","778"
"20765","778"
"24067","778"
"44096","778"
"12407","778"
"18637","778"
"12410","778"
"23534","778"
"20778","778"
"16257","778"
"12412","778"
"30829","778"
"20772","778"
"20774","778"
"20771","778"
"20776","778"
"12413","778"
"20773","778"
"16811","778"
"20775","778"
"12417","778"
"12419","778"
"371","870"
"17352","870"
"679","870"
"977","870"
"991","870"
"29667","870"
"1633","870"
"18352","870"
"2535","870"
"3003","870"
"3129","870"
"6767","750"
"6768","750"
"6769","750"
"6770","750"
"6771","750"
"6772","750"
"6773","750"
"6774","750"
"18173","870"
"3430","870"
"15717","870"
"25517","870"
"17102","870"
"29677","870"
"23037","870"
"29676","870"
"25559","870"
"6729","870"
"4975","870"
"7432","870"
"13880","870"
"18016","870"
"8536","870"
"13408","870"
"18215","870"
"17999","870"
"9344","870"
"9612","870"
"10937","870"
"10943","870"
"11183","870"
"5401","870"
"11323","870"
"17070","870"
"11997","870"
"16379","870"
"19014","870"
"12304","870"
"3148","870"
"12547","870"
"14540","870"
"20648","870"
"10425","870"
"2699","870"
"11115","870"
"12638","870"
"12633","870"
"11882","870"
"3097","828"
"15801","828"
"19044","828"
"28065","828"
"3656","828"
"8515","828"
"943","912"
"944","912"
"46308","850"
"46309","850"
"46310","850"
"46311","850"
"46312","850"
"46313","850"
"46314","850"
"46315","850"
"46045","850"
"23135","850"
"46316","850"
"46317","850"
"46318","850"
"46319","850"
"46320","850"
"46321","850"
"46322","850"
"46323","850"
"46324","850"
"46325","850"
"46046","850"
"46326","850"
"46327","850"
"46328","850"
"46329","850"
"46330","850"
"46331","850"
"46332","850"
"46333","850"
"46334","850"
"46335","850"
"46047","850"
"46336","850"
"46337","850"
"46338","850"
"46339","850"
"46340","850"
"46341","850"
"46342","850"
"46343","850"
"46344","850"
"46345","850"
"46048","850"
"46346","850"
"46347","850"
"46348","850"
"46349","850"
"46350","850"
"46351","850"
"46352","850"
"46353","850"
"46354","850"
"46355","850"
"46049","850"
"46356","850"
"46357","850"
"46358","850"
"46359","850"
"46360","850"
"46361","850"
"46362","850"
"46363","850"
"46364","850"
"46365","850"
"46050","850"
"46366","850"
"46367","850"
"46368","850"
"46369","850"
"46370","850"
"945","912"
"11453","762"
"11454","762"
"11455","762"
"30004","762"
"17845","762"
"11456","762"
"33543","762"
"11457","762"
"30659","762"
"11377","762"
"11458","762"
"11459","762"
"14903","762"
"33433","762"
"29410","751"
"29026","751"
"25228","751"
"46371","850"
"46372","850"
"46373","850"
"46374","850"
"46375","850"
"46051","850"
"46376","850"
"46377","850"
"46378","850"
"46379","850"
"46380","850"
"46381","850"
"46382","850"
"46383","850"
"46384","850"
"46385","850"
"46052","850"
"46386","850"
"46387","850"
"46388","850"
"46389","850"
"46390","850"
"46391","850"
"46392","850"
"46393","850"
"46394","850"
"46395","850"
"46053","850"
"46396","850"
"46397","850"
"46398","850"
"46399","850"
"17911","401"
"32487","401"
"30141","401"
"21900","401"
"25996","401"
"28243","401"
"21306","401"
"25189","401"
"24678","401"
"46400","850"
"46401","850"
"46402","850"
"46403","850"
"46404","850"
"46405","850"
"46054","850"
"46406","850"
"46407","850"
"46408","850"
"46409","850"
"46410","850"
"46411","850"
"46412","850"
"46413","850"
"46414","850"
"46415","850"
"46055","850"
"46416","850"
"46417","850"
"46418","850"
"46419","850"
"46420","850"
"46421","850"
"46422","850"
"46423","850"
"46424","850"
"46425","850"
"46056","850"
"46426","850"
"46427","850"
"46428","850"
"46429","850"
"46430","850"
"46431","850"
"46432","850"
"46433","850"
"46434","850"
"46435","850"
"46057","850"
"46436","850"
"46437","850"
"46438","850"
"46439","850"
"46440","850"
"46441","850"
"46442","850"
"46444","850"
"46445","850"
"46058","850"
"46446","850"
"46447","850"
"46448","850"
"46450","850"
"46451","850"
"46452","850"
"46453","850"
"46454","850"
"46455","850"
"46059","850"
"46456","850"
"46457","850"
"46458","850"
"46459","850"
"46460","850"
"46461","850"
"46462","850"
"46463","850"
"46464","850"
"46465","850"
"46060","850"
"46466","850"
"46467","850"
"46468","850"
"46469","850"
"46470","850"
"46471","850"
"46472","850"
"46473","850"
"46474","850"
"46475","850"
"46061","850"
"46476","850"
"46477","850"
"46478","850"
"46479","850"
"46480","850"
"46481","850"
"46482","850"
"46483","850"
"19012","738"
"14369","738"
"5155","738"
"9476","738"
"14348","738"
"6359","738"
"6365","738"
"6367","738"
"6368","738"
"6369","738"
"9479","738"
"6901","738"
"9475","738"
"9477","738"
"9480","738"
"9483","738"
"9485","738"
"14368","738"
"14370","738"
"15475","738"
"17542","738"
"9486","738"
"28753","738"
"30405","738"
"21387","738"
"26906","738"
"29211","738"
"29625","738"
"30715","738"
"30716","738"
"37323","738"
"37324","738"
"30717","738"
"37325","738"
"37326","738"
"24635","738"
"17910","738"
"34407","738"
"26336","738"
"30824","738"
"39433","738"
"31397","738"
"39125","738"
"9491","738"
"11344","738"
"11378","738"
"27954","738"
"25398","738"
"31934","738"
"24059","738"
"24465","738"
"29994","738"
"28779","738"
"29808","738"
"9490","738"
"11876","738"
"11877","738"
"11878","738"
"14908","738"
"16517","738"
"30846","738"
"30079","738"
"14134","738"
"1969","763"
"19650","763"
"17422","763"
"17423","763"
"21755","763"
"24464","763"
"18137","763"
"1970","763"
"1971","763"
"1972","763"
"1973","763"
"6938","763"
"13817","763"
"15993","763"
"19898","763"
"24240","763"
"24869","763"
"24144","763"
"24145","763"
"5193","763"
"5194","763"
"5195","763"
"5196","763"
"5198","763"
"5200","763"
"19419","763"
"14178","763"
"5201","763"
"19133","763"
"19134","763"
"7680","763"
"7681","763"
"7682","763"
"20779","763"
"12020","763"
"12021","763"
"17223","763"
"11986","1050"
"29787","1050"
"11989","1050"
"21298","40"
"23993","40"
"29567","40"
"24174","40"
"26101","40"
"27288","40"
"3569","40"
"3570","40"
"3571","40"
"16526","40"
"16496","40"
"18049","40"
"32017","40"
"30931","40"
"10522","40"
"32016","40"
"26060","40"
"16091","40"
"15814","40"
"24723","40"
"10995","40"
"10996","40"
"10997","40"
"10998","40"
"10999","40"
"11990","1050"
"11992","1050"
"11993","1050"
"17014","1164"
"16263","1164"
"16943","1164"
"17147","1164"
"17408","1164"
"46484","850"
"46485","850"
"46062","850"
"46486","850"
"46487","850"
"46488","850"
"46489","850"
"46490","850"
"46491","850"
"46492","850"
"11000","40"
"1850","913"
"3231","913"
"3230","913"
"1984","764"
"19383","764"
"19382","764"
"19391","764"
"19392","764"
"16852","764"
"16833","764"
"29846","764"
"46493","850"
"46494","850"
"46495","850"
"46063","850"
"46496","850"
"46497","850"
"46498","850"
"46499","850"
"46500","850"
"46501","850"
"46502","850"
"46503","850"
"46504","850"
"46505","850"
"26679","594"
"6731","594"
"9706","594"
"9707","594"
"17664","594"
"7754","594"
"7908","594"
"17867","594"
"7994","594"
"8031","594"
"29092","594"
"29960","594"
"18731","594"
"8804","594"
"26641","1253"
"1628","1253"
"17935","1253"
"6729","1253"
"7228","1253"
"1641","1253"
"8805","594"
"8823","594"
"9601","594"
"9618","594"
"9674","594"
"9675","594"
"9682","594"
"9705","594"
"13433","594"
"10586","594"
"19307","594"
"19308","594"
"10723","594"
"10724","594"
"10727","594"
"10728","594"
"30400","594"
"10731","594"
"10732","594"
"10735","594"
"10741","594"
"30575","594"
"10903","594"
"21392","594"
"21391","594"
"37250","594"
"11724","594"
"11801","594"
"1833","1165"
"1834","1165"
"1835","1165"
"1836","1165"
"1837","1165"
"24218","1165"
"11809","594"
"32349","594"
"32431","594"
"28324","594"
"12403","594"
"12446","594"
"12663","594"
"28675","594"
"26078","594"
"27111","594"
"17032","594"
"29455","594"
"28873","594"
"15662","594"
"20678","594"
"46064","850"
"46506","850"
"46507","850"
"46508","850"
"46509","850"
"46510","850"
"46511","850"
"46512","850"
"46513","850"
"46514","850"
"46515","850"
"46065","850"
"10039","850"
"46516","850"
"46517","850"
"46518","850"
"46519","850"
"46520","850"
"46521","850"
"46522","850"
"46523","850"
"46524","850"
"46525","850"
"46066","850"
"46526","850"
"46527","850"
"17512","871"
"17513","871"
"17514","871"
"16937","1144"
"28911","1144"
"9794","1144"
"16688","1144"
"19893","914"
"18651","914"
"1929","925"
"1930","925"
"17301","925"
"10575","925"
"13707","925"
"10816","925"
"12684","925"
"4392","925"
"30511","1144"
"46528","850"
"46529","850"
"46530","850"
"46531","850"
"46532","850"
"46533","850"
"46534","850"
"46535","850"
"46067","850"
"46536","850"
"46537","850"
"46538","850"
"46539","850"
"46540","850"
"46541","850"
"46542","850"
"46543","850"
"46544","850"
"46545","850"
"46068","850"
"46546","850"
"46547","850"
"46548","850"
"46549","850"
"46550","850"
"46551","850"
"46552","850"
"46553","850"
"46554","850"
"46555","850"
"46069","850"
"46556","850"
"46557","850"
"46558","850"
"46559","850"
"46560","850"
"46561","850"
"46562","850"
"46563","850"
"46564","850"
"46565","850"
"46070","850"
"46566","850"
"46567","850"
"46568","850"
"46569","850"
"46570","850"
"46571","850"
"46572","850"
"46573","850"
"46574","850"
"46575","850"
"46071","850"
"46576","850"
"46577","850"
"46578","850"
"46579","850"
"46580","850"
"46581","850"
"46582","850"
"46583","850"
"46584","850"
"46585","850"
"46072","850"
"46586","850"
"46587","850"
"46588","850"
"46589","850"
"46590","850"
"46591","850"
"46592","850"
"46593","850"
"46594","850"
"46595","850"
"46073","850"
"46596","850"
"46597","850"
"46598","850"
"46599","850"
"46600","850"
"46601","850"
"46602","850"
"46603","850"
"46604","850"
"46605","850"
"46074","850"
"46606","850"
"46607","850"
"46608","850"
"46609","850"
"46610","850"
"46611","850"
"46612","850"
"46613","850"
"46614","850"
"46615","850"
"46075","850"
"10040","850"
"46616","850"
"46617","850"
"46618","850"
"46619","850"
"46620","850"
"46621","850"
"2738","500"
"2739","500"
"333","739"
"8941","739"
"15996","739"
"19193","739"
"18359","739"
"30909","739"
"8985","739"
"16","739"
"8948","739"
"8723","739"
"1540","739"
"11583","739"
"15995","739"
"3311","739"
"8942","739"
"14221","739"
"14220","739"
"8944","739"
"8584","739"
"10569","739"
"10570","739"
"8949","739"
"8950","739"
"13902","739"
"8952","739"
"8955","739"
"775","739"
"4838","739"
"8583","739"
"8951","739"
"24774","739"
"8824","739"
"9075","739"
"1228","739"
"1546","739"
"8943","739"
"8945","739"
"46622","850"
"46623","850"
"46624","850"
"46625","850"
"46076","850"
"46626","850"
"46627","850"
"46628","850"
"46629","850"
"46630","850"
"46631","850"
"46632","850"
"46633","850"
"46634","850"
"46635","850"
"46077","850"
"46636","850"
"46637","850"
"46638","850"
"46639","850"
"46640","850"
"46641","850"
"46642","850"
"46643","850"
"46644","850"
"46645","850"
"46078","850"
"46646","850"
"46648","850"
"46649","850"
"46650","850"
"46651","850"
"46652","850"
"46653","850"
"46654","850"
"46655","850"
"46079","850"
"46656","850"
"46657","850"
"46658","850"
"46659","850"
"46660","850"
"46661","850"
"46662","850"
"46663","850"
"46664","850"
"46665","850"
"46080","850"
"46666","850"
"46667","850"
"46668","850"
"46669","850"
"46670","850"
"46671","850"
"46672","850"
"46673","850"
"46674","850"
"46675","850"
"46081","850"
"46676","850"
"46677","850"
"46678","850"
"46679","850"
"46680","850"
"46681","850"
"46682","850"
"46683","850"
"46684","850"
"46685","850"
"46082","850"
"46686","850"
"46687","850"
"46688","850"
"46689","850"
"46690","850"
"46691","850"
"46692","850"
"46693","850"
"46694","850"
"46695","850"
"46083","850"
"46696","850"
"46697","850"
"46698","850"
"46699","850"
"46700","850"
"46701","850"
"46702","850"
"46703","850"
"46704","850"
"46705","850"
"46084","850"
"46706","850"
"46707","850"
"46708","850"
"46709","850"
"46710","850"
"46711","850"
"46712","850"
"46713","850"
"46714","850"
"46715","850"
"46085","850"
"10041","850"
"46716","850"
"46717","850"
"46718","850"
"46719","850"
"46720","850"
"46721","850"
"46722","850"
"46723","850"
"76","741"
"77","741"
"973","741"
"1057","741"
"14211","741"
"1079","741"
"1133","741"
"1943","741"
"1944","741"
"1984","741"
"17438","741"
"2362","741"
"2363","741"
"2444","741"
"16500","741"
"3655","741"
"3657","741"
"3697","741"
"3955","741"
"4037","741"
"4562","741"
"4563","741"
"37240","741"
"4564","741"
"4565","741"
"4566","741"
"4567","741"
"4840","741"
"24920","741"
"6079","741"
"6080","741"
"6171","741"
"6192","741"
"6524","741"
"6529","741"
"6735","741"
"6906","741"
"7664","741"
"7665","741"
"8979","741"
"8980","741"
"8981","741"
"9065","741"
"9066","741"
"9617","741"
"9644","741"
"9658","741"
